date,drug_name,category,quantity_sold,day_of_week,month,is_weekend
2026-06-15,FreeStyle Libre Reader,Diabetes Device,3,0,6,0
2026-06-16,FreeStyle Libre Reader,Diabetes Device,4,1,6,0
2026-06-17,FreeStyle Libre Reader,Diabetes Device,5,2,6,0
2026-06-18,FreeStyle Libre Reader,Diabetes Device,4,3,6,0
2026-06-19,FreeStyle Libre Reader,Diabetes Device,3,4,6,0
2026-06-20,FreeStyle Libre Reader,Diabetes Device,3,5,6,1
2026-06-21,FreeStyle Libre Reader,Diabetes Device,3,6,6,1
2026-06-22,FreeStyle Libre Reader,Diabetes Device,4,0,6,0
2026-06-23,FreeStyle Libre Reader,Diabetes Device,2,1,6,0
2026-06-24,FreeStyle Libre Reader,Diabetes Device,5,2,6,0
2026-06-25,FreeStyle Libre Reader,Diabetes Device,3,3,6,0
2026-06-26,FreeStyle Libre Reader,Diabetes Device,3,4,6,0
2026-06-27,FreeStyle Libre Reader,Diabetes Device,3,5,6,1
2026-06-28,FreeStyle Libre Reader,Diabetes Device,4,6,6,1
2024-06-29,FreeStyle Libre Sensor,Diabetes Device,9,5,6,1
2024-06-30,FreeStyle Libre Sensor,Diabetes Device,13,6,6,1
2024-07-01,FreeStyle Libre Sensor,Diabetes Device,15,0,7,0
2024-07-02,FreeStyle Libre Sensor,Diabetes Device,9,1,7,0
2024-07-03,FreeStyle Libre Sensor,Diabetes Device,12,2,7,0
2024-07-04,FreeStyle Libre Sensor,Diabetes Device,11,3,7,0
2024-07-05,FreeStyle Libre Sensor,Diabetes Device,13,4,7,0
2024-07-06,FreeStyle Libre Sensor,Diabetes Device,12,5,7,1
2024-07-07,FreeStyle Libre Sensor,Diabetes Device,11,6,7,1
2024-07-08,FreeStyle Libre Sensor,Diabetes Device,13,0,7,0
2024-07-09,FreeStyle Libre Sensor,Diabetes Device,15,1,7,0
2024-07-10,FreeStyle Libre Sensor,Diabetes Device,11,2,7,0
2024-07-11,FreeStyle Libre Sensor,Diabetes Device,13,3,7,0
2024-07-12,FreeStyle Libre Sensor,Diabetes Device,9,4,7,0
2024-07-13,FreeStyle Libre Sensor,Diabetes Device,10,5,7,1
2024-07-14,FreeStyle Libre Sensor,Diabetes Device,13,6,7,1
2024-07-15,FreeStyle Libre Sensor,Diabetes Device,14,0,7,0
2024-07-16,FreeStyle Libre Sensor,Diabetes Device,12,1,7,0
2024-07-17,FreeStyle Libre Sensor,Diabetes Device,11,2,7,0
2024-07-18,FreeStyle Libre Sensor,Diabetes Device,12,3,7,0
2024-07-19,FreeStyle Libre Sensor,Diabetes Device,10,4,7,0
2024-07-20,FreeStyle Libre Sensor,Diabetes Device,13,5,7,1
2024-07-21,FreeStyle Libre Sensor,Diabetes Device,13,6,7,1
2024-07-22,FreeStyle Libre Sensor,Diabetes Device,11,0,7,0
2024-07-23,FreeStyle Libre Sensor,Diabetes Device,11,1,7,0
2024-07-24,FreeStyle Libre Sensor,Diabetes Device,12,2,7,0
2024-07-25,FreeStyle Libre Sensor,Diabetes Device,11,3,7,0
2024-07-26,FreeStyle Libre Sensor,Diabetes Device,12,4,7,0
2024-07-27,FreeStyle Libre Sensor,Diabetes Device,16,5,7,1
2024-07-28,FreeStyle Libre Sensor,Diabetes Device,11,6,7,1
2024-07-29,FreeStyle Libre Sensor,Diabetes Device,11,0,7,0
2024-07-30,FreeStyle Libre Sensor,Diabetes Device,11,1,7,0
2024-07-31,FreeStyle Libre Sensor,Diabetes Device,13,2,7,0
2024-08-01,FreeStyle Libre Sensor,Diabetes Device,12,3,8,0
2024-08-02,FreeStyle Libre Sensor,Diabetes Device,11,4,8,0
2024-08-03,FreeStyle Libre Sensor,Diabetes Device,14,5,8,1
2024-08-04,FreeStyle Libre Sensor,Diabetes Device,14,6,8,1
2024-08-05,FreeStyle Libre Sensor,Diabetes Device,11,0,8,0
2024-08-06,FreeStyle Libre Sensor,Diabetes Device,9,1,8,0
2024-08-07,FreeStyle Libre Sensor,Diabetes Device,14,2,8,0
2024-08-08,FreeStyle Libre Sensor,Diabetes Device,11,3,8,0
2024-08-09,FreeStyle Libre Sensor,Diabetes Device,13,4,8,0
2024-08-10,FreeStyle Libre Sensor,Diabetes Device,8,5,8,1
2024-08-11,FreeStyle Libre Sensor,Diabetes Device,13,6,8,1
2024-08-12,FreeStyle Libre Sensor,Diabetes Device,10,0,8,0
2024-08-13,FreeStyle Libre Sensor,Diabetes Device,13,1,8,0
2024-08-14,FreeStyle Libre Sensor,Diabetes Device,12,2,8,0
2024-08-15,FreeStyle Libre Sensor,Diabetes Device,10,3,8,0
2024-08-16,FreeStyle Libre Sensor,Diabetes Device,11,4,8,0
2024-08-17,FreeStyle Libre Sensor,Diabetes Device,13,5,8,1
2024-08-18,FreeStyle Libre Sensor,Diabetes Device,12,6,8,1
2024-08-19,FreeStyle Libre Sensor,Diabetes Device,13,0,8,0
2024-08-20,FreeStyle Libre Sensor,Diabetes Device,15,1,8,0
2024-08-21,FreeStyle Libre Sensor,Diabetes Device,9,2,8,0
2024-08-22,FreeStyle Libre Sensor,Diabetes Device,15,3,8,0
2024-08-23,FreeStyle Libre Sensor,Diabetes Device,12,4,8,0
2024-08-24,FreeStyle Libre Sensor,Diabetes Device,10,5,8,1
2024-08-25,FreeStyle Libre Sensor,Diabetes Device,9,6,8,1
2024-08-26,FreeStyle Libre Sensor,Diabetes Device,12,0,8,0
2024-08-27,FreeStyle Libre Sensor,Diabetes Device,14,1,8,0
2024-08-28,FreeStyle Libre Sensor,Diabetes Device,12,2,8,0
2024-08-29,FreeStyle Libre Sensor,Diabetes Device,15,3,8,0
2024-08-30,FreeStyle Libre Sensor,Diabetes Device,9,4,8,0
2024-08-31,FreeStyle Libre Sensor,Diabetes Device,12,5,8,1
2024-09-01,FreeStyle Libre Sensor,Diabetes Device,10,6,9,1
2024-09-02,FreeStyle Libre Sensor,Diabetes Device,13,0,9,0
2024-09-03,FreeStyle Libre Sensor,Diabetes Device,14,1,9,0
2024-09-04,FreeStyle Libre Sensor,Diabetes Device,11,2,9,0
2024-09-05,FreeStyle Libre Sensor,Diabetes Device,7,3,9,0
2024-09-06,FreeStyle Libre Sensor,Diabetes Device,12,4,9,0
2024-09-07,FreeStyle Libre Sensor,Diabetes Device,13,5,9,1
2024-09-08,FreeStyle Libre Sensor,Diabetes Device,13,6,9,1
2024-09-09,FreeStyle Libre Sensor,Diabetes Device,14,0,9,0
2024-09-10,FreeStyle Libre Sensor,Diabetes Device,10,1,9,0
2024-09-11,FreeStyle Libre Sensor,Diabetes Device,13,2,9,0
2024-09-12,FreeStyle Libre Sensor,Diabetes Device,14,3,9,0
2024-09-13,FreeStyle Libre Sensor,Diabetes Device,9,4,9,0
2024-09-14,FreeStyle Libre Sensor,Diabetes Device,12,5,9,1
2024-09-15,FreeStyle Libre Sensor,Diabetes Device,11,6,9,1
2024-09-16,FreeStyle Libre Sensor,Diabetes Device,12,0,9,0
2024-09-17,FreeStyle Libre Sensor,Diabetes Device,13,1,9,0
2024-09-18,FreeStyle Libre Sensor,Diabetes Device,11,2,9,0
2024-09-19,FreeStyle Libre Sensor,Diabetes Device,11,3,9,0
2024-09-20,FreeStyle Libre Sensor,Diabetes Device,12,4,9,0
2024-09-21,FreeStyle Libre Sensor,Diabetes Device,10,5,9,1
2024-09-22,FreeStyle Libre Sensor,Diabetes Device,10,6,9,1
2024-09-23,FreeStyle Libre Sensor,Diabetes Device,13,0,9,0
2024-09-24,FreeStyle Libre Sensor,Diabetes Device,10,1,9,0
2024-09-25,FreeStyle Libre Sensor,Diabetes Device,13,2,9,0
2024-09-26,FreeStyle Libre Sensor,Diabetes Device,13,3,9,0
2024-09-27,FreeStyle Libre Sensor,Diabetes Device,9,4,9,0
2024-09-28,FreeStyle Libre Sensor,Diabetes Device,11,5,9,1
2024-09-29,FreeStyle Libre Sensor,Diabetes Device,14,6,9,1
2024-09-30,FreeStyle Libre Sensor,Diabetes Device,10,0,9,0
2024-10-01,FreeStyle Libre Sensor,Diabetes Device,11,1,10,0
2024-10-02,FreeStyle Libre Sensor,Diabetes Device,13,2,10,0
2024-10-03,FreeStyle Libre Sensor,Diabetes Device,13,3,10,0
2024-10-04,FreeStyle Libre Sensor,Diabetes Device,12,4,10,0
2024-10-05,FreeStyle Libre Sensor,Diabetes Device,11,5,10,1
2024-10-06,FreeStyle Libre Sensor,Diabetes Device,15,6,10,1
2024-10-07,FreeStyle Libre Sensor,Diabetes Device,15,0,10,0
2024-10-08,FreeStyle Libre Sensor,Diabetes Device,14,1,10,0
2024-10-09,FreeStyle Libre Sensor,Diabetes Device,12,2,10,0
2024-10-10,FreeStyle Libre Sensor,Diabetes Device,11,3,10,0
2024-10-11,FreeStyle Libre Sensor,Diabetes Device,10,4,10,0
2024-10-12,FreeStyle Libre Sensor,Diabetes Device,13,5,10,1
2024-10-13,FreeStyle Libre Sensor,Diabetes Device,13,6,10,1
2024-10-14,FreeStyle Libre Sensor,Diabetes Device,14,0,10,0
2024-10-15,FreeStyle Libre Sensor,Diabetes Device,13,1,10,0
2024-10-16,FreeStyle Libre Sensor,Diabetes Device,9,2,10,0
2024-10-17,FreeStyle Libre Sensor,Diabetes Device,14,3,10,0
2024-10-18,FreeStyle Libre Sensor,Diabetes Device,10,4,10,0
2024-10-19,FreeStyle Libre Sensor,Diabetes Device,11,5,10,1
2024-10-20,FreeStyle Libre Sensor,Diabetes Device,12,6,10,1
2024-10-21,FreeStyle Libre Sensor,Diabetes Device,16,0,10,0
2024-10-22,FreeStyle Libre Sensor,Diabetes Device,18,1,10,0
2024-10-23,FreeStyle Libre Sensor,Diabetes Device,13,2,10,0
2024-10-24,FreeStyle Libre Sensor,Diabetes Device,12,3,10,0
2024-10-25,FreeStyle Libre Sensor,Diabetes Device,13,4,10,0
2024-10-26,FreeStyle Libre Sensor,Diabetes Device,14,5,10,1
2024-10-27,FreeStyle Libre Sensor,Diabetes Device,11,6,10,1
2024-10-28,FreeStyle Libre Sensor,Diabetes Device,15,0,10,0
2024-10-29,FreeStyle Libre Sensor,Diabetes Device,12,1,10,0
2024-10-30,FreeStyle Libre Sensor,Diabetes Device,13,2,10,0
2024-10-31,FreeStyle Libre Sensor,Diabetes Device,13,3,10,0
2024-11-01,FreeStyle Libre Sensor,Diabetes Device,13,4,11,0
2024-11-02,FreeStyle Libre Sensor,Diabetes Device,14,5,11,1
2024-11-03,FreeStyle Libre Sensor,Diabetes Device,11,6,11,1
2024-11-04,FreeStyle Libre Sensor,Diabetes Device,11,0,11,0
2024-11-05,FreeStyle Libre Sensor,Diabetes Device,10,1,11,0
2024-11-06,FreeStyle Libre Sensor,Diabetes Device,13,2,11,0
2024-11-07,FreeStyle Libre Sensor,Diabetes Device,13,3,11,0
2024-11-08,FreeStyle Libre Sensor,Diabetes Device,13,4,11,0
2024-11-09,FreeStyle Libre Sensor,Diabetes Device,15,5,11,1
2024-11-10,FreeStyle Libre Sensor,Diabetes Device,12,6,11,1
2024-11-11,FreeStyle Libre Sensor,Diabetes Device,13,0,11,0
2024-11-12,FreeStyle Libre Sensor,Diabetes Device,10,1,11,0
2024-11-13,FreeStyle Libre Sensor,Diabetes Device,11,2,11,0
2024-11-14,FreeStyle Libre Sensor,Diabetes Device,13,3,11,0
2024-11-15,FreeStyle Libre Sensor,Diabetes Device,14,4,11,0
2024-11-16,FreeStyle Libre Sensor,Diabetes Device,11,5,11,1
2024-11-17,FreeStyle Libre Sensor,Diabetes Device,12,6,11,1
2024-11-18,FreeStyle Libre Sensor,Diabetes Device,9,0,11,0
2024-11-19,FreeStyle Libre Sensor,Diabetes Device,11,1,11,0
2024-11-20,FreeStyle Libre Sensor,Diabetes Device,14,2,11,0
2024-11-21,FreeStyle Libre Sensor,Diabetes Device,13,3,11,0
2024-11-22,FreeStyle Libre Sensor,Diabetes Device,13,4,11,0
2024-11-23,FreeStyle Libre Sensor,Diabetes Device,12,5,11,1
2024-11-24,FreeStyle Libre Sensor,Diabetes Device,12,6,11,1
2024-11-25,FreeStyle Libre Sensor,Diabetes Device,11,0,11,0
2024-11-26,FreeStyle Libre Sensor,Diabetes Device,13,1,11,0
2024-11-27,FreeStyle Libre Sensor,Diabetes Device,13,2,11,0
2024-11-28,FreeStyle Libre Sensor,Diabetes Device,13,3,11,0
2024-11-29,FreeStyle Libre Sensor,Diabetes Device,11,4,11,0
2024-11-30,FreeStyle Libre Sensor,Diabetes Device,8,5,11,1
2024-12-01,FreeStyle Libre Sensor,Diabetes Device,14,6,12,1
2024-12-02,FreeStyle Libre Sensor,Diabetes Device,11,0,12,0
2024-12-03,FreeStyle Libre Sensor,Diabetes Device,11,1,12,0
2024-12-04,FreeStyle Libre Sensor,Diabetes Device,13,2,12,0
2024-12-05,FreeStyle Libre Sensor,Diabetes Device,11,3,12,0
2024-12-06,FreeStyle Libre Sensor,Diabetes Device,14,4,12,0
2024-12-07,FreeStyle Libre Sensor,Diabetes Device,13,5,12,1
2024-12-08,FreeStyle Libre Sensor,Diabetes Device,13,6,12,1
2024-12-09,FreeStyle Libre Sensor,Diabetes Device,10,0,12,0
2024-12-10,FreeStyle Libre Sensor,Diabetes Device,14,1,12,0
2024-12-11,FreeStyle Libre Sensor,Diabetes Device,13,2,12,0
2024-12-12,FreeStyle Libre Sensor,Diabetes Device,11,3,12,0
2024-12-13,FreeStyle Libre Sensor,Diabetes Device,12,4,12,0
2024-12-14,FreeStyle Libre Sensor,Diabetes Device,9,5,12,1
2024-12-15,FreeStyle Libre Sensor,Diabetes Device,13,6,12,1
2024-12-16,FreeStyle Libre Sensor,Diabetes Device,10,0,12,0
2024-12-17,FreeStyle Libre Sensor,Diabetes Device,10,1,12,0
2024-12-18,FreeStyle Libre Sensor,Diabetes Device,9,2,12,0
2024-12-19,FreeStyle Libre Sensor,Diabetes Device,14,3,12,0
2024-12-20,FreeStyle Libre Sensor,Diabetes Device,11,4,12,0
2024-12-21,FreeStyle Libre Sensor,Diabetes Device,15,5,12,1
2024-12-22,FreeStyle Libre Sensor,Diabetes Device,11,6,12,1
2024-12-23,FreeStyle Libre Sensor,Diabetes Device,9,0,12,0
2024-12-24,FreeStyle Libre Sensor,Diabetes Device,10,1,12,0
2024-12-25,FreeStyle Libre Sensor,Diabetes Device,14,2,12,0
2024-12-26,FreeStyle Libre Sensor,Diabetes Device,12,3,12,0
2024-12-27,FreeStyle Libre Sensor,Diabetes Device,11,4,12,0
2024-12-28,FreeStyle Libre Sensor,Diabetes Device,12,5,12,1
2024-12-29,FreeStyle Libre Sensor,Diabetes Device,13,6,12,1
2024-12-30,FreeStyle Libre Sensor,Diabetes Device,14,0,12,0
2024-12-31,FreeStyle Libre Sensor,Diabetes Device,15,1,12,0
2025-01-01,FreeStyle Libre Sensor,Diabetes Device,11,2,1,0
2025-01-02,FreeStyle Libre Sensor,Diabetes Device,9,3,1,0
2025-01-03,FreeStyle Libre Sensor,Diabetes Device,11,4,1,0
2025-01-04,FreeStyle Libre Sensor,Diabetes Device,12,5,1,1
2025-01-05,FreeStyle Libre Sensor,Diabetes Device,10,6,1,1
2025-01-06,FreeStyle Libre Sensor,Diabetes Device,10,0,1,0
2025-01-07,FreeStyle Libre Sensor,Diabetes Device,12,1,1,0
2025-01-08,FreeStyle Libre Sensor,Diabetes Device,11,2,1,0
2025-01-09,FreeStyle Libre Sensor,Diabetes Device,12,3,1,0
2025-01-10,FreeStyle Libre Sensor,Diabetes Device,10,4,1,0
2025-01-11,FreeStyle Libre Sensor,Diabetes Device,11,5,1,1
2025-01-12,FreeStyle Libre Sensor,Diabetes Device,10,6,1,1
2025-01-13,FreeStyle Libre Sensor,Diabetes Device,13,0,1,0
2025-01-14,FreeStyle Libre Sensor,Diabetes Device,13,1,1,0
2025-01-15,FreeStyle Libre Sensor,Diabetes Device,8,2,1,0
2025-01-16,FreeStyle Libre Sensor,Diabetes Device,10,3,1,0
2025-01-17,FreeStyle Libre Sensor,Diabetes Device,9,4,1,0
2025-01-18,FreeStyle Libre Sensor,Diabetes Device,10,5,1,1
2025-01-19,FreeStyle Libre Sensor,Diabetes Device,11,6,1,1
2025-01-20,FreeStyle Libre Sensor,Diabetes Device,9,0,1,0
2025-01-21,FreeStyle Libre Sensor,Diabetes Device,10,1,1,0
2025-01-22,FreeStyle Libre Sensor,Diabetes Device,10,2,1,0
2025-01-23,FreeStyle Libre Sensor,Diabetes Device,12,3,1,0
2025-01-24,FreeStyle Libre Sensor,Diabetes Device,12,4,1,0
2025-01-25,FreeStyle Libre Sensor,Diabetes Device,10,5,1,1
2025-01-26,FreeStyle Libre Sensor,Diabetes Device,12,6,1,1
2025-01-27,FreeStyle Libre Sensor,Diabetes Device,11,0,1,0
2025-01-28,FreeStyle Libre Sensor,Diabetes Device,11,1,1,0
2025-01-29,FreeStyle Libre Sensor,Diabetes Device,15,2,1,0
2025-01-30,FreeStyle Libre Sensor,Diabetes Device,14,3,1,0
2025-01-31,FreeStyle Libre Sensor,Diabetes Device,9,4,1,0
2025-02-01,FreeStyle Libre Sensor,Diabetes Device,13,5,2,1
2025-02-02,FreeStyle Libre Sensor,Diabetes Device,13,6,2,1
2025-02-03,FreeStyle Libre Sensor,Diabetes Device,9,0,2,0
2025-02-04,FreeStyle Libre Sensor,Diabetes Device,13,1,2,0
2025-02-05,FreeStyle Libre Sensor,Diabetes Device,14,2,2,0
2025-02-06,FreeStyle Libre Sensor,Diabetes Device,10,3,2,0
2025-02-07,FreeStyle Libre Sensor,Diabetes Device,10,4,2,0
2025-02-08,FreeStyle Libre Sensor,Diabetes Device,13,5,2,1
2025-02-09,FreeStyle Libre Sensor,Diabetes Device,12,6,2,1
2025-02-10,FreeStyle Libre Sensor,Diabetes Device,13,0,2,0
2025-02-11,FreeStyle Libre Sensor,Diabetes Device,12,1,2,0
2025-02-12,FreeStyle Libre Sensor,Diabetes Device,12,2,2,0
2025-02-13,FreeStyle Libre Sensor,Diabetes Device,9,3,2,0
2025-02-14,FreeStyle Libre Sensor,Diabetes Device,13,4,2,0
2025-02-15,FreeStyle Libre Sensor,Diabetes Device,14,5,2,1
2025-02-16,FreeStyle Libre Sensor,Diabetes Device,11,6,2,1
2025-02-17,FreeStyle Libre Sensor,Diabetes Device,12,0,2,0
2025-02-18,FreeStyle Libre Sensor,Diabetes Device,9,1,2,0
2025-02-19,FreeStyle Libre Sensor,Diabetes Device,13,2,2,0
2025-02-20,FreeStyle Libre Sensor,Diabetes Device,13,3,2,0
2025-02-21,FreeStyle Libre Sensor,Diabetes Device,11,4,2,0
2025-02-22,FreeStyle Libre Sensor,Diabetes Device,14,5,2,1
2025-02-23,FreeStyle Libre Sensor,Diabetes Device,11,6,2,1
2025-02-24,FreeStyle Libre Sensor,Diabetes Device,13,0,2,0
2025-02-25,FreeStyle Libre Sensor,Diabetes Device,10,1,2,0
2025-02-26,FreeStyle Libre Sensor,Diabetes Device,12,2,2,0
2025-02-27,FreeStyle Libre Sensor,Diabetes Device,11,3,2,0
2025-02-28,FreeStyle Libre Sensor,Diabetes Device,12,4,2,0
2025-03-01,FreeStyle Libre Sensor,Diabetes Device,11,5,3,1
2025-03-02,FreeStyle Libre Sensor,Diabetes Device,11,6,3,1
2025-03-03,FreeStyle Libre Sensor,Diabetes Device,13,0,3,0
2025-03-04,FreeStyle Libre Sensor,Diabetes Device,11,1,3,0
2025-03-05,FreeStyle Libre Sensor,Diabetes Device,9,2,3,0
2025-03-06,FreeStyle Libre Sensor,Diabetes Device,15,3,3,0
2025-03-07,FreeStyle Libre Sensor,Diabetes Device,14,4,3,0
2025-03-08,FreeStyle Libre Sensor,Diabetes Device,9,5,3,1
2025-03-09,FreeStyle Libre Sensor,Diabetes Device,13,6,3,1
2025-03-10,FreeStyle Libre Sensor,Diabetes Device,11,0,3,0
2025-03-11,FreeStyle Libre Sensor,Diabetes Device,12,1,3,0
2025-03-12,FreeStyle Libre Sensor,Diabetes Device,12,2,3,0
2025-03-13,FreeStyle Libre Sensor,Diabetes Device,11,3,3,0
2025-03-14,FreeStyle Libre Sensor,Diabetes Device,10,4,3,0
2025-03-15,FreeStyle Libre Sensor,Diabetes Device,10,5,3,1
2025-03-16,FreeStyle Libre Sensor,Diabetes Device,10,6,3,1
2025-03-17,FreeStyle Libre Sensor,Diabetes Device,10,0,3,0
2025-03-18,FreeStyle Libre Sensor,Diabetes Device,12,1,3,0
2025-03-19,FreeStyle Libre Sensor,Diabetes Device,10,2,3,0
2025-03-20,FreeStyle Libre Sensor,Diabetes Device,13,3,3,0
2025-03-21,FreeStyle Libre Sensor,Diabetes Device,14,4,3,0
2025-03-22,FreeStyle Libre Sensor,Diabetes Device,11,5,3,1
2025-03-23,FreeStyle Libre Sensor,Diabetes Device,12,6,3,1
2025-03-24,FreeStyle Libre Sensor,Diabetes Device,13,0,3,0
2025-03-25,FreeStyle Libre Sensor,Diabetes Device,12,1,3,0
2025-03-26,FreeStyle Libre Sensor,Diabetes Device,12,2,3,0
2025-03-27,FreeStyle Libre Sensor,Diabetes Device,13,3,3,0
2025-03-28,FreeStyle Libre Sensor,Diabetes Device,13,4,3,0
2025-03-29,FreeStyle Libre Sensor,Diabetes Device,9,5,3,1
2025-03-30,FreeStyle Libre Sensor,Diabetes Device,13,6,3,1
2025-03-31,FreeStyle Libre Sensor,Diabetes Device,13,0,3,0
2025-04-01,FreeStyle Libre Sensor,Diabetes Device,10,1,4,0
2025-04-02,FreeStyle Libre Sensor,Diabetes Device,12,2,4,0
2025-04-03,FreeStyle Libre Sensor,Diabetes Device,13,3,4,0
2025-04-04,FreeStyle Libre Sensor,Diabetes Device,11,4,4,0
2025-04-05,FreeStyle Libre Sensor,Diabetes Device,14,5,4,1
2025-04-06,FreeStyle Libre Sensor,Diabetes Device,16,6,4,1
2025-04-07,FreeStyle Libre Sensor,Diabetes Device,10,0,4,0
2025-04-08,FreeStyle Libre Sensor,Diabetes Device,9,1,4,0
2025-04-09,FreeStyle Libre Sensor,Diabetes Device,12,2,4,0
2025-04-10,FreeStyle Libre Sensor,Diabetes Device,13,3,4,0
2025-04-11,FreeStyle Libre Sensor,Diabetes Device,11,4,4,0
2025-04-12,FreeStyle Libre Sensor,Diabetes Device,14,5,4,1
2025-04-13,FreeStyle Libre Sensor,Diabetes Device,9,6,4,1
2025-04-14,FreeStyle Libre Sensor,Diabetes Device,13,0,4,0
2025-04-15,FreeStyle Libre Sensor,Diabetes Device,11,1,4,0
2025-04-16,FreeStyle Libre Sensor,Diabetes Device,15,2,4,0
2025-04-17,FreeStyle Libre Sensor,Diabetes Device,15,3,4,0
2025-04-18,FreeStyle Libre Sensor,Diabetes Device,10,4,4,0
2025-04-19,FreeStyle Libre Sensor,Diabetes Device,11,5,4,1
2025-04-20,FreeStyle Libre Sensor,Diabetes Device,13,6,4,1
2025-04-21,FreeStyle Libre Sensor,Diabetes Device,11,0,4,0
2025-04-22,FreeStyle Libre Sensor,Diabetes Device,12,1,4,0
2025-04-23,FreeStyle Libre Sensor,Diabetes Device,12,2,4,0
2025-04-24,FreeStyle Libre Sensor,Diabetes Device,8,3,4,0
2025-04-25,FreeStyle Libre Sensor,Diabetes Device,12,4,4,0
2025-04-26,FreeStyle Libre Sensor,Diabetes Device,10,5,4,1
2025-04-27,FreeStyle Libre Sensor,Diabetes Device,11,6,4,1
2025-04-28,FreeStyle Libre Sensor,Diabetes Device,14,0,4,0
2025-04-29,FreeStyle Libre Sensor,Diabetes Device,9,1,4,0
2025-04-30,FreeStyle Libre Sensor,Diabetes Device,13,2,4,0
2025-05-01,FreeStyle Libre Sensor,Diabetes Device,11,3,5,0
2025-05-02,FreeStyle Libre Sensor,Diabetes Device,11,4,5,0
2025-05-03,FreeStyle Libre Sensor,Diabetes Device,13,5,5,1
2025-05-04,FreeStyle Libre Sensor,Diabetes Device,12,6,5,1
2025-05-05,FreeStyle Libre Sensor,Diabetes Device,13,0,5,0
2025-05-06,FreeStyle Libre Sensor,Diabetes Device,13,1,5,0
2025-05-07,FreeStyle Libre Sensor,Diabetes Device,11,2,5,0
2025-05-08,FreeStyle Libre Sensor,Diabetes Device,11,3,5,0
2025-05-09,FreeStyle Libre Sensor,Diabetes Device,10,4,5,0
2025-05-10,FreeStyle Libre Sensor,Diabetes Device,10,5,5,1
2025-05-11,FreeStyle Libre Sensor,Diabetes Device,17,6,5,1
2025-05-12,FreeStyle Libre Sensor,Diabetes Device,14,0,5,0
2025-05-13,FreeStyle Libre Sensor,Diabetes Device,9,1,5,0
2025-05-14,FreeStyle Libre Sensor,Diabetes Device,9,2,5,0
2025-05-15,FreeStyle Libre Sensor,Diabetes Device,13,3,5,0
2025-05-16,FreeStyle Libre Sensor,Diabetes Device,13,4,5,0
2025-05-17,FreeStyle Libre Sensor,Diabetes Device,13,5,5,1
2025-05-18,FreeStyle Libre Sensor,Diabetes Device,11,6,5,1
2025-05-19,FreeStyle Libre Sensor,Diabetes Device,12,0,5,0
2025-05-20,FreeStyle Libre Sensor,Diabetes Device,12,1,5,0
2025-05-21,FreeStyle Libre Sensor,Diabetes Device,12,2,5,0
2025-05-22,FreeStyle Libre Sensor,Diabetes Device,8,3,5,0
2025-05-23,FreeStyle Libre Sensor,Diabetes Device,11,4,5,0
2025-05-24,FreeStyle Libre Sensor,Diabetes Device,10,5,5,1
2025-05-25,FreeStyle Libre Sensor,Diabetes Device,12,6,5,1
2025-05-26,FreeStyle Libre Sensor,Diabetes Device,17,0,5,0
2025-05-27,FreeStyle Libre Sensor,Diabetes Device,12,1,5,0
2025-05-28,FreeStyle Libre Sensor,Diabetes Device,11,2,5,0
2025-05-29,FreeStyle Libre Sensor,Diabetes Device,13,3,5,0
2025-05-30,FreeStyle Libre Sensor,Diabetes Device,13,4,5,0
2025-05-31,FreeStyle Libre Sensor,Diabetes Device,13,5,5,1
2025-06-01,FreeStyle Libre Sensor,Diabetes Device,13,6,6,1
2025-06-02,FreeStyle Libre Sensor,Diabetes Device,15,0,6,0
2025-06-03,FreeStyle Libre Sensor,Diabetes Device,10,1,6,0
2025-06-04,FreeStyle Libre Sensor,Diabetes Device,13,2,6,0
2025-06-05,FreeStyle Libre Sensor,Diabetes Device,10,3,6,0
2025-06-06,FreeStyle Libre Sensor,Diabetes Device,13,4,6,0
2025-06-07,FreeStyle Libre Sensor,Diabetes Device,10,5,6,1
2025-06-08,FreeStyle Libre Sensor,Diabetes Device,11,6,6,1
2025-06-09,FreeStyle Libre Sensor,Diabetes Device,11,0,6,0
2025-06-10,FreeStyle Libre Sensor,Diabetes Device,14,1,6,0
2025-06-11,FreeStyle Libre Sensor,Diabetes Device,13,2,6,0
2025-06-12,FreeStyle Libre Sensor,Diabetes Device,10,3,6,0
2025-06-13,FreeStyle Libre Sensor,Diabetes Device,12,4,6,0
2025-06-14,FreeStyle Libre Sensor,Diabetes Device,10,5,6,1
2025-06-15,FreeStyle Libre Sensor,Diabetes Device,10,6,6,1
2025-06-16,FreeStyle Libre Sensor,Diabetes Device,11,0,6,0
